category,pct_2023,pct_2022,pct_2021
Recurrent,0.3403,0.4655,0.3828
Signals,0.6621,0.5751000000000001,0.6472
Incidents,0.0415,0.14229999999999998,0.2035
Weather,0.0888,0.08549999999999999,0.1133
Work Zone,0.0363,0.2703,0.2477
Holiday,0.0551,0.0562,0.0803
Unclassified,0.053000000000000005,0.0281,0.0245
