category,pct_2023,pct_2022
Recurrent,0.8642,0.8967
Signals,0.1534,0.1491
Incidents,2e-4,0.0132
Weather,0.0172,0.0157
Work Zone,0.035100000000000006,0.0971
Holiday,0.0139,0.0146
Unclassified,0.0421,0.0233
