category,pct_2023,pct_2022,pct_2021
Recurrent,0.19519999999999998,0.1608,0.1929
Signals,0.7074,0.7188,0.7929999999999999
Incidents,0.0067,0.1047,0.11939999999999999
Weather,0.0789,0.1098,0.1326
Work Zone,0.18330000000000002,0.39150000000000007,0.2644
Holiday,0.0226,0.0677,0.0604
Unclassified,0.1093,0.12129999999999999,0.0378
