category,pct_2023,pct_2022,pct_2021
Recurrent,0.0068000000000000005,0.0181,0.010400000000000001
Signals,0.6787,0.6366,0.7817
Incidents,0.038000000000000006,0.0888,0.1802
Weather,0.1503,0.2058,0.128
Work Zone,0.0067,5e-4,0.0981
Holiday,0.0363,0.063,0.07819999999999999
Unclassified,0.2606,0.28300000000000003,0.15539999999999998
