category,pct_2023,pct_2022,pct_2021
Recurrent,0.21189999999999998,0.2735,0.2828
Signals,0.7732,0.721,0.7003
Incidents,0.0334,0.09659999999999999,0.0778
Weather,0.1156,0.0639,0.0448
Work Zone,0.25489999999999996,0.0429,0.0386
Holiday,0.0568,0.0712,0.0827
Unclassified,0.0176,0.001,0.0039000000000000003
