category,pct_2022,pct_2021
Recurrent,0.8015,0.5948
Signals,0.2883,0.4927
Incidents,0.0083,0.0201
Weather,0.0326,0.0599
Work Zone,0.0902,0.0714
Holiday,0.0225,0.06280000000000001
Unclassified,0.0046,0.0138
