category,pct_2023,pct_2022,pct_2021
Recurrent,0.6965,0.6953,0.5162
Signals,0.2507,0.1973,0.356
Incidents,0.0222,0.0699,0.0829
Weather,0.0612,0.0713,0.0883
Work Zone,0.0728,0.1192,0.0293
Holiday,0.0348,0.0574,0.0917
Unclassified,0.1164,0.1353,0.1599
