category,pct_2023,pct_2022
Recurrent,0.5141,0.2184
Signals,0.5761,0.8767999999999999
Incidents,0.0044,0.0408
Weather,0.051199999999999996,0.07479999999999999
Work Zone,0.0077,0.10779999999999999
Holiday,0.0378,0.0639
Unclassified,0.0039000000000000007,9.000000000000001e-4
