category,pct_2023,pct_2022
Recurrent,0.7459,0.5626
Signals,0,0
Incidents,0.152,0.29560000000000003
Weather,0.0445,0.1596
Work Zone,0.0443,0.1298
Holiday,0.005399999999999999,0.0275
Unclassified,0.22249999999999998,0.1073
