category,pct_2023,pct_2022,pct_2021
Recurrent,0.6273,0.7111999999999999,0.6399
Signals,0.4013,0.311,0.4425
Incidents,4e-4,0.0205,0.0428
Weather,0.0517,0.0402,0.06999999999999999
Work Zone,0.0044,0.019700000000000002,0.2157
Holiday,0.020900000000000002,0.0247,0.0351
Unclassified,0.032100000000000004,0.0291,0.0281
