category,pct_2023,pct_2021
Recurrent,0.0145,0.0114
Signals,0,0
Incidents,0.265,0.6815
Weather,0.0864,0.1585
Work Zone,0.21220000000000003,0.6112
Holiday,0.1407,0.131
Unclassified,0.4533,0.134
