category,pct_2023,pct_2022,pct_2021
Recurrent,0,0,0
Signals,0,0,0
Incidents,0.23909999999999998,0.5814,0.7218
Weather,0.1339,0.1205,0.1713
Work Zone,0.1366,0.47809999999999997,0.4872
Holiday,0.043,0.0766,0.0959
Unclassified,0.5466,0.22010000000000002,0.1606
