category,pct_2023,pct_2022,pct_2021
Recurrent,0.1053,0.1077,0.0762
Signals,0.8966999999999999,0.8922,0.9244
Incidents,0.006999999999999999,0.09960000000000001,0.1535
Weather,0.0796,0.0925,0.1525
Work Zone,0.007299999999999999,0.3475,0.1273
Holiday,0.048,0.0504,0.1176
Unclassified,0.001,0.0025,8e-4
