category,pct_2023,pct_2022
Recurrent,0.385,0.1352
Signals,0.5679000000000001,0.8692
Incidents,0.0121,0.13979999999999998
Weather,0.0736,0.1219
Work Zone,0.0014000000000000002,0.0555
Holiday,0.056900000000000006,0.0676
Unclassified,0.0817,0.0045000000000000005
