category,pct_2023,pct_2022
Recurrent,0,0
Signals,0.9877999999999999,0.9100999999999999
Incidents,0.005900000000000001,0.1479
Weather,0.15919999999999998,0.188
Work Zone,0,0.0102
Holiday,0.0531,0.1814
Unclassified,0.0102,0.033
