category,pct_2023,pct_2021
Recurrent,0,0
Signals,0.8404,0.7807
Incidents,0.0067,0.0172
Weather,0.0911,0.071
Work Zone,0,0
Holiday,0.2105,0.16460000000000002
Unclassified,0.0785,0.1561
