category,pct_2022,pct_2021
Recurrent,0.28319999999999995,0.3037
Signals,0,0
Incidents,0.5069,0.6266999999999999
Weather,0.1389,0.2213
Work Zone,0.3051,0.42719999999999997
Holiday,0.0972,0.1528
Unclassified,0.12120000000000002,0.06720000000000001
