category,pct_2023,pct_2022,pct_2021
Recurrent,0.0472,0.0562,0.0063
Signals,0.9122,0.7208,0.8726
Incidents,0.0259,0.1408,0.10020000000000001
Weather,0.07,0.058499999999999996,0.0596
Work Zone,3e-4,0.0028000000000000004,0.021
Holiday,0.07740000000000001,0.08800000000000001,0.2172
Unclassified,0.021,0.10980000000000001,0.0646
