category,pct_2022,pct_2021
Recurrent,0.47850000000000004,0.5367
Signals,0.5041,0.381
Incidents,0.0048,0.0112
Weather,0.053899999999999997,0.0565
Work Zone,0.0046,0.128
Holiday,0.0516,0.0526
Unclassified,0.0148,0.050800000000000005
