category,pct_2023,pct_2022,pct_2021
Recurrent,0,0,0
Signals,0,0,0
Incidents,0.0711,0.4245,0.5668
Weather,0.16809999999999997,0.18059999999999998,0.1315
Work Zone,0.2829,0.3683,0.4076
Holiday,0.057,0.10590000000000001,0.0973
Unclassified,0.4777,0.25670000000000004,0.2639
