category,pct_2023,pct_2021
Recurrent,0,0
Signals,0,0
Incidents,0.0516,0.304
Weather,0.1496,0.17049999999999998
Work Zone,0.0618,0.41009999999999996
Holiday,0.024300000000000002,0.0294
Unclassified,0.7868,0.3703
