category,pct_2023,pct_2022,pct_2021
Recurrent,0.7815,0.7857999999999999,0.6581
Signals,0.2663,0.2617,0.3883
Incidents,0.0032,0.016300000000000002,0.0171
Weather,0.0275,0.0242,0.0382
Work Zone,0.0129,0.0474,0.09720000000000001
Holiday,0.0177,0.0231,0.0422
Unclassified,0.0162,0.0085,0.012
