category,pct_2023,pct_2021
Recurrent,0.3783,0.3041
Signals,0.6296999999999999,0.6788
Incidents,0.0051,0.031000000000000003
Weather,0.0814,0.1007
Work Zone,0.0066,0.0728
Holiday,0.050499999999999996,0.0816
Unclassified,0.035500000000000004,0.0379
