category,pct_2022,pct_2021
Recurrent,0.1008,0.003
Signals,0.7295,0.8594
Incidents,0.0953,0.056
Weather,0.1273,0.1438
Work Zone,0.039299999999999995,0.035
Holiday,0.098,0.20579999999999998
Unclassified,0.0967,0.1043
