category,pct_2023,pct_2022,pct_2021
Recurrent,0.6591,0.7495,0.6686
Signals,0.412,0.33,0.4165
Incidents,0.0037,0.0134,0.0169
Weather,0.0582,0.0583,0.0606
Work Zone,0.06369999999999999,0.152,0.2264
Holiday,0.0137,0.0199,0.0362
Unclassified,0.004,0.0039,0.0019000000000000002
