category,pct_2023,pct_2022,pct_2021
Recurrent,0.6243,0.653,0.6561
Signals,0.44780000000000003,0.3691,0.3524
Incidents,0.0044,0.044000000000000004,0.0333
Weather,0.0522,0.0551,0.0361
Work Zone,0.0575,0.0149,0.013900000000000001
Holiday,0.025,0.027500000000000004,0.0395
Unclassified,0.0046,0.009,0.0109
