category,pct_2022,pct_2021
Recurrent,0.6021000000000001,0.3608
Signals,0.4704,0.6034
Incidents,0.0216,0.0325
Weather,0.0756,0.09730000000000001
Work Zone,0.0465,0.18730000000000002
Holiday,0.0372,0.060899999999999996
Unclassified,0.014199999999999999,0.02
