category,pct_2023,pct_2022,pct_2021
Recurrent,0,0,0
Signals,0,0,0
Incidents,0,0,0.0416
Weather,0.4423,0,0.1196
Work Zone,0.0842,0,0.1678
Holiday,0,0,0.4556
Unclassified,0.5377000000000001,1,0.34009999999999996
