category,pct_2022,pct_2021
Recurrent,2e-4,0.0021
Signals,0,0
Incidents,0.7157,0.7766
Weather,0.1241,0.2097
Work Zone,0.9751000000000001,0.9648
Holiday,0.0499,0.1419
Unclassified,0.0158,0.010700000000000001
