category,pct_2022,pct_2021
Recurrent,0.6366,0.4757
Signals,0.3938,0.5378
Incidents,0.0365,0.0275
Weather,0.0456,0.0639
Work Zone,0.08259999999999999,0.21710000000000002
Holiday,0.026399999999999996,0.0519
Unclassified,0.005699999999999999,0.009000000000000001
