category,pct_2023,pct_2022
Recurrent,0.0409,0.0244
Signals,0,0
Incidents,0.0165,0.0156
Weather,0.11130000000000001,0.0756
Work Zone,0.0461,0.0499
Holiday,0.054,0.08950000000000001
Unclassified,0.7401000000000001,0.7853
