category,pct_2023,pct_2021
Recurrent,0,0
Signals,0.0812,0.0171
Incidents,0.0070999999999999995,0.0748
Weather,0.1103,0.10429999999999999
Work Zone,0,0.157
Holiday,0.0653,0.1027
Unclassified,0.7673000000000001,0.6346
