category,pct_2022,pct_2021
Recurrent,0.0172,0.0043
Signals,0.5012,0.7095
Incidents,0.020200000000000003,0.0408
Weather,0.1548,0.1236
Work Zone,0.2426,0.188
Holiday,0.0551,0.1624
Unclassified,0.1711,0.0661
