category,pct_2023,pct_2022
Recurrent,0.3251,0.3477
Signals,0.6833,0.5035999999999999
Incidents,0.0022,0.08650000000000001
Weather,0.0881,0.1111
Work Zone,0.0282,0.1549
Holiday,0.0387,0.0509
Unclassified,0.057,0.1807
