category,pct_2023,pct_2022,pct_2021
Recurrent,0.2551,0.07970000000000001,0.0121
Signals,0.7290000000000001,0.9155000000000001,0.9893
Incidents,0.0392,0.198,0.1498
Weather,0.1037,0.1137,0.1317
Work Zone,0.030299999999999997,0.23360000000000003,0.1735
Holiday,0.0688,0.0837,0.11839999999999999
Unclassified,0.0148,0.0048,5e-4
