category,pct_2023,pct_2022,pct_2021
Recurrent,0.6552,0.6664,0.5076999999999999
Signals,0.07540000000000001,0.084,0.10479999999999999
Incidents,0,0.0149,0.0124
Weather,0.0488,0.0483,0.0715
Work Zone,0,0.0206,0.10769999999999999
Holiday,0.0192,0.0231,0.0407
Unclassified,0.3214,0.2362,0.256
