category,pct_2023,pct_2022,pct_2021
Recurrent,0.48969999999999997,0.6079,0.4805
Signals,0,0,0
Incidents,0.006,0,0.0026
Weather,0.0404,0.08030000000000001,0.0723
Work Zone,0.07680000000000001,0,0.0042
Holiday,0.0323,0.08620000000000001,0.19219999999999998
Unclassified,0.3879,0.47609999999999997,0.5084
