category,pct_2023,pct_2021
Recurrent,0,0
Signals,0.0452,0.102
Incidents,0,0.0301
Weather,0.058199999999999995,0.0774
Work Zone,7.000000000000001e-4,0.272
Holiday,0.07150000000000001,0.0609
Unclassified,0.8275,0.5978
