category,pct_2023,pct_2022
Recurrent,0,0
Signals,0.9658000000000001,0.9506
Incidents,0,0.5245000000000001
Weather,0.41340000000000005,0.0359
Work Zone,0,0
Holiday,0.0565,0.0636
Unclassified,0.0342,0.0179
