category,pct_2023,pct_2022,pct_2021
Recurrent,0.5105999999999999,0.48660000000000003,0.6073
Signals,0.32639999999999997,0.43660000000000004,0.5088
Incidents,9.000000000000001e-4,0.0325,0.024800000000000003
Weather,0.0789,0.0663,0.0872
Work Zone,0.0315,0.0016,0
Holiday,0.0517,0.0537,0.0701
Unclassified,0.3435,0.1896,0.128
