category,pct_2022,pct_2021
Recurrent,0.5289999999999999,0.49100000000000005
Signals,0.3993,0.4102
Incidents,0.0245,0.0114
Weather,0.060700000000000004,0.07289999999999999
Work Zone,0.0016,0.0031000000000000003
Holiday,0.0456,0.0558
Unclassified,0.0895,0.0984
