category,pct_2023,pct_2022,pct_2021
Recurrent,0.8156,0.8102,0.8486
Signals,0.1236,0.161,0.1248
Incidents,0.024200000000000003,0.0741,0.09999999999999999
Weather,0.062,0.0567,0.041
Work Zone,0.08639999999999999,0.221,0.1488
Holiday,0.0252,0.0325,0.046
Unclassified,0.32330000000000003,0.0411,0.08549999999999999
