category,pct_2023,pct_2022,pct_2021
Recurrent,0,0,0
Signals,0,0,0
Incidents,0,0,0.048600000000000004
Weather,0,0.1175,0.0973
Work Zone,0,0,0
Holiday,0.314,0.13970000000000002,0.21370000000000003
Unclassified,0.6859999999999999,0.7428,0.7376
