category,pct_2023,pct_2022,pct_2021
Recurrent,0.1935,0.2688,0.2311
Signals,0,0,0
Incidents,0.0046,0.1913,0.1323
Weather,0.1262,0.1156,0.0925
Work Zone,0.0381,0.0011,0.7713
Holiday,0.0399,0.0721,0.0821
Unclassified,0.6694,0.5285,0.0687
