category,pct_2023,pct_2022,pct_2021
Recurrent,0,0,0
Signals,0.6609999999999999,0.0202,0.2878
Incidents,0.038,0.2305,0.3445
Weather,0.0216,0,0.0335
Work Zone,0.0689,0,0.005600000000000001
Holiday,0.023799999999999998,0.07830000000000001,0.0636
Unclassified,0.2464,0.7279000000000001,0.3579
