category,pct_2022,pct_2021
Recurrent,0.6523,0.5797
Signals,0.1019,0.1335
Incidents,0.0211,0.017900000000000003
Weather,0.0423,0.0547
Work Zone,0.1327,0.0937
Holiday,0.0264,0.0545
Unclassified,0.1369,0.18530000000000002
