category,pct_2022,pct_2021
Recurrent,0.0937,0.0415
Signals,0,0
Incidents,0.678,0.8188
Weather,0.1647,0.2052
Work Zone,0.2676,0.6104999999999999
Holiday,0.0707,0.0612
Unclassified,0.16319999999999998,0.0691
