category,pct_2023,pct_2021
Recurrent,0.5968,0.20040000000000002
Signals,0.4196,0.699
Incidents,0.0031000000000000003,0.0458
Weather,0.0772,0.1169
Work Zone,0.023700000000000002,0.0101
Holiday,0.0346,0.0901
Unclassified,0.1685,0.1267
