category,pct_2022,pct_2021
Recurrent,0.1233,0.1273
Signals,0,0
Incidents,0.6003000000000001,0.7011
Weather,0.1849,0.2526
Work Zone,0.0483,0.0121
Holiday,0.0716,0.0969
Unclassified,0.2685,0.16219999999999998
