category,pct_2023,pct_2022
Recurrent,0.6078,0.571
Signals,0.2246,0.2569
Incidents,0,0.0669
Weather,0.058699999999999995,0.0648
Work Zone,0.0437,0.018000000000000002
Holiday,0.034,0.0388
Unclassified,0.17809999999999998,0.20809999999999998
