category,pct_2023,pct_2022
Recurrent,0.7240000000000001,0.7752
Signals,0.1308,0.08460000000000001
Incidents,5e-4,0.0272
Weather,0.0499,0.0523
Work Zone,0.006299999999999999,0.024399999999999998
Holiday,0.0295,0.0422
Unclassified,0.1219,0.0996
