category,pct_2023,pct_2022,pct_2021
Recurrent,0.6241,0.6698,0.6069
Signals,0.1013,0.09770000000000001,0.0734
Incidents,0.0079,0.0587,0.0943
Weather,0.061399999999999996,0.0661,0.0594
Work Zone,0.0474,0.08070000000000001,0.0924
Holiday,0.041,0.0336,0.0485
Unclassified,0.2818,0.1708,0.18380000000000002
