category,pct_2023,pct_2022
Recurrent,0.9246,0.9279000000000001
Signals,0.15889999999999999,0.1131
Incidents,5e-4,0.0075
Weather,0.012700000000000001,0.0168
Work Zone,0.036199999999999996,0.0384
Holiday,0.0097,0.0112
Unclassified,0.009000000000000001,0.0069
