category,pct_2023,pct_2022,pct_2021
Recurrent,0.2782,0.4022,0.15159999999999998
Signals,0.5119,0.5941000000000001,0.663
Incidents,0.0137,0.0231,0.0313
Weather,0.07859999999999999,0.0859,0.0875
Work Zone,0.011600000000000001,0.1996,0.2101
Holiday,0.0532,0.057600000000000005,0.0844
Unclassified,0.242,0.1633,0.17559999999999998
