category,pct_2023,pct_2022,pct_2021
Recurrent,0.1072,0.1823,0.0977
Signals,0,0,0
Incidents,0.003,0.2626,0.1659
Weather,0.08480000000000001,0.0962,0.0834
Work Zone,1e-4,0.007200000000000001,0.7421000000000001
Holiday,0.039,0.0524,0.050100000000000006
Unclassified,0.8117,0.4809,0.1434
