category,pct_2023,pct_2022,pct_2021
Recurrent,0.4411,0.5993999999999999,0.6821
Signals,0.5979,0.3507,0.367
Incidents,7.000000000000001e-4,0.0499,0.0233
Weather,0.1025,0.0593,0.033
Work Zone,0.051199999999999996,0.051000000000000004,0.17
Holiday,0.032799999999999996,0.0316,0.028999999999999998
Unclassified,0.08689999999999999,0.059399999999999994,3e-4
