category,pct_2022,pct_2021
Recurrent,0.027100000000000003,0.0964
Signals,0,0
Incidents,0.574,0.6654
Weather,0.1464,0.2279
Work Zone,0.0558,0.2788
Holiday,0.036399999999999995,0.071
Unclassified,0.2846,0.1642
