category,pct_2023,pct_2022
Recurrent,0.3893,0.4523
Signals,0.0197,0.0212
Incidents,0,0.0402
Weather,0.09010000000000001,0.0809
Work Zone,0.07369999999999999,0
Holiday,0.0232,0.0507
Unclassified,0.6206,0.7059
