category,pct_2023,pct_2022,pct_2021
Recurrent,0.7347,0.7782,0.5793
Signals,0.2637,0.2669,0.396
Incidents,0.0025,0.0096,0.0028
Weather,0.0159,0.026699999999999998,0.0818
Work Zone,0.0352,0.0021000000000000003,0.0121
Holiday,0.029699999999999997,0.0297,0.0759
Unclassified,0.0177,0.0149,0.1233
