category,pct_2023,pct_2022,pct_2021
Recurrent,0,0,0
Signals,0,0,0
Incidents,0.0957,0.18269999999999997,0.2043
Weather,0.1407,0.0987,0.1516
Work Zone,0,0,0.0049
Holiday,0.0935,0.0473,0.0921
Unclassified,0.6945,0.6785,0.6283
