category,pct_2023,pct_2022,pct_2021
Recurrent,0.07200000000000001,0.077,0.0598
Signals,0.8616999999999999,0.8677,0.8923
Incidents,0.0029000000000000002,0.2273,0.3642
Weather,0.1841,0.1116,0.1523
Work Zone,0.0119,0.48200000000000004,0.6796
Holiday,0.1514,0.1436,0.2188
Unclassified,0.054400000000000004,0.055400000000000005,0.030899999999999997
