category,pct_2023,pct_2022
Recurrent,0.6897,0.681
Signals,0.3653,0.3731
Incidents,0.0021,0.0134
Weather,0.0373,0.0413
Work Zone,0.0423,0.0713
Holiday,0.027600000000000003,0.0314
Unclassified,0.0212,0.020900000000000002
