category,pct_2023,pct_2022,pct_2021
Recurrent,0,0,0
Signals,0.425,0.2127,0.2925
Incidents,0,0.44630000000000003,0.3394
Weather,0.1392,0.123,0.2686
Work Zone,0,0.2116,0.27459999999999996
Holiday,0.0516,0.0064,0.3302999999999999
Unclassified,0.4874,0.3272,0.1703
