category,pct_2022,pct_2021
Recurrent,0,0
Signals,0.8087,0.8669
Incidents,0.4432,0.249
Weather,0.3721,0.2947
Work Zone,0.08710000000000001,0.2803
Holiday,0.0268,0.0333
Unclassified,0.11349999999999999,0.09820000000000001
